contract_id,worker_id,org_id,org_date,year,base_salary_lcu,gross_salary_lcu,net_salary_lcu,whours,country_code,country_name,adm1_name,adm1_code,start_date,end_date,paygrade,seniority,occupation_native,occupation_english,occupation_iscocode,occupation_isconame
1473,6332161566,SECRETARIA DE EDUCAÇÃO-400210-2010,2014-02-01,2011,7746.9,1412.76,8367.13,35,BRA,Brazil,Alagoas,AL,1994-05-23,,A,ADPMA0,adjunto administrativo,nurse,2142,Nursing Professionals
1615,8868913072,MINISTÉRIO DA SAÚDE-500312-2015,2020-01-21,2004,6866.57,2790.7,8304.03,30,BRA,Brazil,Alagoas,AL,1999-07-29,,F,FI2TC,engenheiro civil,nurse,2221,
1489,5283422694,SECRETARIA DE FINANÇAS-200104-2009,2002-11-07,2001,3633.88,8352.03,4206.81,40,BRA,Brazil,Alagoas,AL,2017-07-19,,A,999,,administrative assistant,2320,Teaching Professionals
1354,6806846902,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2017-02-17,2013,7455.75,1015.86,6788.96,30,BRA,Brazil,Alagoas,AL,2008-04-03,,,,,nurse,2142,Mining and Quarrying Labourers
1003,8530487727,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2021-04-02,2011,3458.29,8025.1,8131.99,40,BRA,Brazil,Alagoas,AL,1992-03-11,,B,ACMNB30,,civil engineer,,Mining and Quarrying Labourers
1907,2543142817,MINISTÉRIO DA SAÚDE-500312-2015,2017-07-19,2013,5092.45,2861.42,1359.72,40,BRA,Brazil,Alagoas,AL,1997-08-20,,H,FI2TC,,nurse,2142,Nursing Professionals
1259,5559140949,MINISTÉRIO DA SAÚDE-500312-2015,2004-10-16,2002,1298.14,2764.61,6702.58,40,BRA,Brazil,Alagoas,AL,2001-06-02,,F,ADPMA0,adjunto administrativo,administrative assistant,,
1755,3514300663,SECRETARIA DE FINANÇAS-200104-2009,2019-09-22,2018,907.95,943.76,607.63,35,BRA,Brazil,Alagoas,AL,2021-09-19,1717459200000000000,C,,adjunto administrativo,teacher,2142,Mining and Quarrying Labourers
1222,7144532667,SECRETARIA DE FINANÇAS-200104-2009,2008-07-16,2007,1848.73,7705.32,2128.0,20,BRA,Brazil,Alagoas,AL,2021-05-18,,F,FI2TC,,,9311,
1262,9535007241,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2011-02-19,2021,1765.92,8346.61,2460.71,44,BRA,Brazil,Alagoas,AL,2009-09-11,,C,999,,,,Civil Engineers
1265,3405616897,MINISTÉRIO DA SAÚDE-500312-2015,2002-07-03,2006,5948.27,9198.18,1774.7,40,BRA,Brazil,Alagoas,AL,1990-07-23,,F,ACSND40,enfermeiro,teacher,,Mining and Quarrying Labourers
1087,8376016321,MINISTÉRIO DA SAÚDE-500312-2015,2003-06-27,2016,6012.5,3117.56,5775.61,40,BRA,Brazil,Alagoas,AL,2005-05-14,,,FI2TC,engenheiro civil,,2221,Civil Engineers
1014,2364608030,SECRETARIA DE FINANÇAS-200104-2009,2013-03-01,2020,3541.84,2984.35,3800.9,20,BRA,Brazil,Alagoas,AL,2002-06-03,,H,AEM30E2,,teacher,9311,
1998,2231279994,MINISTÉRIO DA SAÚDE-500312-2015,2005-06-26,2017,4460.87,3665.57,8621.86,44,BRA,Brazil,Alagoas,AL,2002-10-29,,B,FI2TC,enfermeiro,civil engineer,9311,Nursing Professionals
1467,1941769056,MINISTÉRIO DA SAÚDE-500312-2015,2005-01-26,2010,1458.23,7522.36,5865.43,35,BRA,Brazil,Alagoas,AL,2010-03-31,,E,AEM30E2,professor,teacher,,Mining and Quarrying Labourers
1889,2516308943,MINISTÉRIO DA SAÚDE-500312-2015,2017-07-24,2002,2929.89,8022.16,3212.67,35,BRA,Brazil,Alagoas,AL,2007-07-28,,B,ACSND40,enfermeiro,,9311,
1198,1212610475,MINISTÉRIO DA SAÚDE-500312-2015,2017-09-09,2022,2268.07,8787.66,2367.94,30,BRA,Brazil,Alagoas,AL,1997-10-09,,A,AEM30E2,enfermeiro,civil engineer,2320,
1140,2537501277,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2017-08-02,2010,3467.01,1148.16,2328.45,44,BRA,Brazil,Alagoas,AL,2021-05-20,,B,,engenheiro civil,civil engineer,,Teaching Professionals
1438,8194908819,SECRETARIA DE EDUCAÇÃO-400210-2010,2004-02-09,2007,6422.59,1006.33,4712.65,40,BRA,Brazil,Alagoas,AL,2001-08-06,,A,ACMNB30,,teacher,2142,Teaching Professionals
1539,9264682632,SECRETARIA DE EDUCAÇÃO-400210-2010,2021-12-05,2016,7918.09,8705.05,6201.8,30,BRA,Brazil,Alagoas,AL,1999-08-28,,E,999,enfermeiro,nurse,,Civil Engineers
1806,5167074077,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2002-07-10,2014,5794.93,9837.6,1103.18,40,BRA,Brazil,Alagoas,AL,2018-06-19,,H,FI2TC,,teacher,2320,
1401,8037119485,SECRETARIA DE EDUCAÇÃO-400210-2010,2004-10-14,2001,1174.52,2517.34,7964.38,20,BRA,Brazil,Alagoas,AL,2003-02-20,,G,ADPMA0,,nurse,2221,Nursing Professionals
1957,7460950186,MINISTÉRIO DA SAÚDE-500312-2015,2004-06-24,2000,5948.62,9066.5,3272.03,40,BRA,Brazil,Alagoas,AL,2014-11-21,,C,FI2TC,,,,Nursing Professionals
1878,3449985806,SECRETARIA DE FINANÇAS-200104-2009,2013-05-31,2016,3109.72,8037.44,8753.76,40,BRA,Brazil,Alagoas,AL,2016-04-16,,D,,adjunto administrativo,administrative assistant,2221,Teaching Professionals
1842,2305579910,SECRETARIA DE FINANÇAS-200104-2009,2018-05-22,2004,7220.77,5208.34,2207.83,20,BRA,Brazil,Alagoas,AL,1994-07-26,,G,ACMNB30,engenheiro civil,teacher,,Mining and Quarrying Labourers
1867,7104722567,SECRETARIA DE EDUCAÇÃO-400210-2010,2014-08-15,2005,7905.83,8414.22,2011.61,44,BRA,Brazil,Alagoas,AL,2003-12-01,,E,ACMNB30,engenheiro civil,administrative assistant,2142,Teaching Professionals
1628,3836978666,SECRETARIA DE EDUCAÇÃO-400210-2010,2018-02-15,2012,7118.82,7401.93,8173.78,20,BRA,Brazil,Alagoas,AL,2019-07-28,,E,ADPMA0,professor,administrative assistant,2221,Teaching Professionals
1099,4344037625,SECRETARIA DE EDUCAÇÃO-400210-2010,2012-09-12,2000,2909.32,7917.59,2539.96,20,BRA,Brazil,Alagoas,AL,2003-07-26,,F,ADPMA0,adjunto administrativo,administrative assistant,,Civil Engineers
1193,7999757872,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2014-08-08,2006,4528.79,6658.54,5826.96,35,BRA,Brazil,Alagoas,AL,2003-07-31,,B,AEM30E2,,nurse,2320,Teaching Professionals
1815,5449259132,SECRETARIA DE FINANÇAS-200104-2009,2019-11-01,2007,3734.83,6002.33,7840.91,20,BRA,Brazil,Alagoas,AL,1999-03-24,,E,999,enfermeiro,nurse,2221,Civil Engineers
1493,2074169181,MINISTÉRIO DA SAÚDE-500312-2015,2022-01-19,2014,5091.69,1292.62,5249.6,44,BRA,Brazil,Alagoas,AL,2010-06-10,,E,ACSND40,enfermeiro,nurse,9311,Civil Engineers
1016,5746157722,SECRETARIA DE FINANÇAS-200104-2009,2000-04-29,2001,6150.59,6114.75,8065.93,40,BRA,Brazil,Alagoas,AL,1998-12-06,,F,ACSND40,engenheiro civil,administrative assistant,,Civil Engineers
1645,4460029273,SECRETARIA DE EDUCAÇÃO-400210-2010,2001-07-17,2021,700.35,4021.59,971.54,20,BRA,Brazil,Alagoas,AL,1990-05-29,,G,999,professor,,9311,Civil Engineers
1360,1523549880,SECRETARIA DE FINANÇAS-200104-2009,2017-12-27,2003,7370.4,8094.98,5417.07,44,BRA,Brazil,Alagoas,AL,2014-12-18,,H,,enfermeiro,nurse,2142,Nursing Professionals
1109,4932176173,MINISTÉRIO DA SAÚDE-500312-2015,2010-05-01,2009,3751.9,3799.69,9079.29,44,BRA,Brazil,Alagoas,AL,1995-05-09,,C,AEM30E2,professor,civil engineer,9311,Nursing Professionals
1086,1615432232,SECRETARIA DE FINANÇAS-200104-2009,2019-07-27,2019,4731.33,5446.12,3088.51,30,BRA,Brazil,Alagoas,AL,2011-05-03,,,FI2TC,enfermeiro,,,Teaching Professionals
1046,9209281608,MINISTÉRIO DA SAÚDE-500312-2015,2015-12-30,2000,3063.67,3240.54,4690.84,44,BRA,Brazil,Alagoas,AL,1990-04-15,,D,AEM30E2,adjunto administrativo,administrative assistant,9311,Mining and Quarrying Labourers
1271,7841830742,SECRETARIA DE EDUCAÇÃO-400210-2010,2022-07-11,2017,2579.31,2263.39,2030.72,20,BRA,Brazil,Alagoas,AL,1991-08-06,,H,FI2TC,professor,civil engineer,9311,Civil Engineers
1315,3150505687,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2003-05-15,2002,2832.32,6980.47,9115.11,44,BRA,Brazil,Alagoas,AL,2010-03-25,,G,FI2TC,engenheiro civil,,2142,Nursing Professionals
1296,2379318443,SECRETARIA DE EDUCAÇÃO-400210-2010,2013-09-16,2017,1983.48,8801.51,6216.85,35,BRA,Brazil,Alagoas,AL,1993-04-28,,D,ADPMA0,adjunto administrativo,nurse,,Mining and Quarrying Labourers
1409,6073139238,SECRETARIA DE EDUCAÇÃO-400210-2010,2002-11-16,2017,7756.53,1676.73,3210.67,44,BRA,Brazil,Alagoas,AL,2011-10-19,,B,ACMNB30,adjunto administrativo,nurse,2221,
1301,3905662847,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2001-03-31,2014,3053.74,1526.64,7827.48,40,BRA,Brazil,Alagoas,AL,2016-01-23,,B,FI2TC,adjunto administrativo,teacher,,Mining and Quarrying Labourers
1433,5509366996,SECRETARIA DE EDUCAÇÃO-400210-2010,2002-03-14,2017,2573.48,3829.6,4521.99,44,BRA,Brazil,Alagoas,AL,2013-10-10,,F,ACMNB30,enfermeiro,nurse,9311,
1768,8730182857,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2015-10-06,2004,4993.54,9397.1,5048.73,40,BRA,Brazil,Alagoas,AL,2008-01-11,1407196800000000000,,ADPMA0,adjunto administrativo,,2320,Teaching Professionals
1419,4482160016,MINISTÉRIO DA SAÚDE-500312-2015,2019-09-11,2020,4864.11,4498.43,1688.77,20,BRA,Brazil,Alagoas,AL,1993-11-16,,D,999,,civil engineer,2142,
1925,3698367526,SECRETARIA DE EDUCAÇÃO-400210-2010,2019-04-02,2001,7224.36,3744.06,6076.14,35,BRA,Brazil,Alagoas,AL,2022-06-13,,F,,adjunto administrativo,teacher,2320,Civil Engineers
1385,3531462667,SECRETARIA DE EDUCAÇÃO-400210-2010,2018-09-16,2007,4134.26,1990.04,3468.52,30,BRA,Brazil,Alagoas,AL,2018-04-27,,G,FI2TC,,nurse,2221,Teaching Professionals
1979,6359295945,SECRETARIA DE FINANÇAS-200104-2009,2010-05-11,2019,3705.49,9977.02,8297.61,44,BRA,Brazil,Alagoas,AL,2016-03-27,1403913600000000000,B,ACSND40,professor,teacher,2142,Nursing Professionals
1836,4312730987,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2008-03-03,2016,3128.78,6186.16,4341.4,35,BRA,Brazil,Alagoas,AL,1998-08-07,,F,ACMNB30,adjunto administrativo,civil engineer,9311,Nursing Professionals
1926,7184810449,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2014-02-13,2022,983.65,5953.11,7196.15,30,BRA,Brazil,Alagoas,AL,2021-05-15,,A,,professor,,,
1903,2942640193,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2012-09-28,2015,6096.18,3618.38,619.45,35,BRA,Brazil,Alagoas,AL,2014-07-23,1169337600000000000,C,,adjunto administrativo,civil engineer,,Teaching Professionals
1861,6655871954,SECRETARIA DE FINANÇAS-200104-2009,2018-02-09,2007,6484.64,4879.59,585.06,40,BRA,Brazil,Alagoas,AL,1998-10-25,,H,FI2TC,professor,nurse,,Teaching Professionals
1486,4455159101,SECRETARIA DE FINANÇAS-200104-2009,2001-07-06,2002,1406.86,6337.49,9006.68,44,BRA,Brazil,Alagoas,AL,1992-12-27,,F,,engenheiro civil,teacher,2142,Teaching Professionals
1060,6732899118,SECRETARIA DE EDUCAÇÃO-400210-2010,2012-02-27,2022,3349.31,2672.78,8862.93,44,BRA,Brazil,Alagoas,AL,2015-05-28,,,FI2TC,professor,administrative assistant,2142,Mining and Quarrying Labourers
1321,3932419721,SECRETARIA DE EDUCAÇÃO-400210-2010,2013-10-15,2014,1449.37,9316.26,7503.27,30,BRA,Brazil,Alagoas,AL,2008-03-08,,F,999,,nurse,2221,Nursing Professionals
1884,7081219098,SECRETARIA DE FINANÇAS-200104-2009,2019-07-19,2008,6826.65,5960.69,8415.54,30,BRA,Brazil,Alagoas,AL,1999-08-29,,E,999,adjunto administrativo,,,Civil Engineers
1766,9118236809,SECRETARIA DE FINANÇAS-200104-2009,2006-10-21,2022,5127.07,8208.73,5436.24,20,BRA,Brazil,Alagoas,AL,2006-04-17,,F,ACMNB30,,,2142,Teaching Professionals
1972,5806495299,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2008-09-22,2013,1742.09,4677.86,1572.69,40,BRA,Brazil,Alagoas,AL,2013-01-04,1160438400000000000,B,ADPMA0,enfermeiro,teacher,2320,Teaching Professionals
1323,1767437187,MINISTÉRIO DA SAÚDE-500312-2015,2019-03-08,2001,792.26,3825.67,2931.72,44,BRA,Brazil,Alagoas,AL,2011-07-09,,H,999,,,9311,Nursing Professionals
1812,6116270606,MINISTÉRIO DA SAÚDE-500312-2015,2012-01-08,2011,3971.02,3062.23,2635.58,44,BRA,Brazil,Alagoas,AL,2015-04-13,,H,ADPMA0,professor,,2142,Mining and Quarrying Labourers
1819,8302949293,SECRETARIA DE EDUCAÇÃO-400210-2010,2008-08-27,2021,5569.88,3835.46,7774.09,30,BRA,Brazil,Alagoas,AL,2016-12-02,,H,999,engenheiro civil,civil engineer,2221,Nursing Professionals
1647,3492527727,SECRETARIA DE FINANÇAS-200104-2009,2000-07-27,2010,1401.23,6587.63,3358.75,30,BRA,Brazil,Alagoas,AL,2022-09-24,1164585600000000000,,ACMNB30,,nurse,2320,
1998,3520474141,SECRETARIA DE EDUCAÇÃO-400210-2010,2008-09-07,2020,713.26,8129.06,4108.91,20,BRA,Brazil,Alagoas,AL,2017-11-13,,G,999,adjunto administrativo,administrative assistant,2320,Nursing Professionals
1088,9991003043,SECRETARIA DE EDUCAÇÃO-400210-2010,2003-12-30,2004,5235.58,5463.23,4681.14,35,BRA,Brazil,Alagoas,AL,1998-05-31,,F,999,,nurse,2320,
1966,6866464867,SECRETARIA DE EDUCAÇÃO-400210-2010,2000-03-16,2016,637.5,3040.53,7876.56,44,BRA,Brazil,Alagoas,AL,2019-05-18,,,FI2TC,enfermeiro,civil engineer,9311,Nursing Professionals
1141,5338943153,MINISTÉRIO DA SAÚDE-500312-2015,2012-03-16,2022,6688.63,3626.97,4449.76,44,BRA,Brazil,Alagoas,AL,2002-05-01,,C,AEM30E2,professor,civil engineer,2221,Nursing Professionals
1412,5378403128,MINISTÉRIO DA SAÚDE-500312-2015,2018-07-13,2018,4989.54,2733.59,5065.86,30,BRA,Brazil,Alagoas,AL,2009-07-12,,C,ADPMA0,,nurse,2142,
1364,6473589822,SECRETARIA DE FINANÇAS-200104-2009,2016-11-06,2017,6122.13,8767.85,5456.78,35,BRA,Brazil,Alagoas,AL,2008-04-11,,G,ADPMA0,adjunto administrativo,civil engineer,9311,Mining and Quarrying Labourers
1319,3726316641,SECRETARIA DE EDUCAÇÃO-400210-2010,2009-09-07,2008,6774.86,4079.31,3142.95,35,BRA,Brazil,Alagoas,AL,2006-12-25,,E,ACSND40,professor,nurse,2320,Civil Engineers
1340,1144850322,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2014-04-18,2021,3195.01,4134.25,3630.66,30,BRA,Brazil,Alagoas,AL,2007-09-15,,D,,,teacher,9311,Nursing Professionals
1932,9850966802,SECRETARIA DE EDUCAÇÃO-400210-2010,2010-12-04,2018,2080.73,9448.67,6152.52,30,BRA,Brazil,Alagoas,AL,2014-09-22,,G,999,engenheiro civil,nurse,9311,Mining and Quarrying Labourers
1631,2527464239,MINISTÉRIO DA SAÚDE-500312-2015,2004-11-16,2016,6869.32,5885.91,741.85,20,BRA,Brazil,Alagoas,AL,1992-12-31,,G,,professor,administrative assistant,,Teaching Professionals
1496,3011847080,SECRETARIA DE FINANÇAS-200104-2009,2004-04-03,2017,7565.5,4040.69,7958.13,20,BRA,Brazil,Alagoas,AL,1998-06-21,,E,ACMNB30,adjunto administrativo,teacher,2221,Mining and Quarrying Labourers
1480,1665724989,SECRETARIA DE FINANÇAS-200104-2009,2022-12-05,2020,6245.8,964.36,5149.65,30,BRA,Brazil,Alagoas,AL,2015-04-02,,,ADPMA0,enfermeiro,civil engineer,9311,
1377,6316582502,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2018-10-01,2019,2243.28,8379.75,3858.18,44,BRA,Brazil,Alagoas,AL,2017-11-15,,A,AEM30E2,engenheiro civil,nurse,2142,
1424,8067244782,SECRETARIA DE EDUCAÇÃO-400210-2010,2021-01-30,2012,2008.07,9745.85,5904.38,20,BRA,Brazil,Alagoas,AL,1999-02-21,,G,ACMNB30,engenheiro civil,teacher,,Teaching Professionals
1472,3070664065,MINISTÉRIO DA SAÚDE-500312-2015,2001-03-31,2014,3357.41,8213.21,4976.53,35,BRA,Brazil,Alagoas,AL,2019-06-07,,G,ACMNB30,professor,nurse,,Teaching Professionals
1884,7200171201,SECRETARIA DE FINANÇAS-200104-2009,2005-03-26,2020,5633.68,8742.33,2364.78,44,BRA,Brazil,Alagoas,AL,2002-04-10,,F,999,enfermeiro,civil engineer,,Teaching Professionals
1762,1755698366,SECRETARIA DE EDUCAÇÃO-400210-2010,2000-03-05,2016,3773.6,9344.48,930.91,20,BRA,Brazil,Alagoas,AL,1999-01-20,,D,999,adjunto administrativo,teacher,,Mining and Quarrying Labourers
1959,5172390149,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2012-06-17,2005,5141.48,2568.88,5624.97,30,BRA,Brazil,Alagoas,AL,2014-06-19,,H,ACMNB30,enfermeiro,,2142,Mining and Quarrying Labourers
1058,5904524508,MINISTÉRIO DA SAÚDE-500312-2015,2021-12-08,2018,6875.81,8077.44,3153.31,35,BRA,Brazil,Alagoas,AL,2014-11-01,1707782400000000000,B,AEM30E2,adjunto administrativo,civil engineer,2320,Civil Engineers
1493,6552697380,SECRETARIA DE FINANÇAS-200104-2009,2000-08-26,2000,6506.52,4835.08,6194.26,20,BRA,Brazil,Alagoas,AL,1990-07-10,,D,ACSND40,adjunto administrativo,teacher,2221,Mining and Quarrying Labourers
1077,7420401487,SECRETARIA DE FINANÇAS-200104-2009,2017-05-24,2004,1288.09,723.84,7722.9,20,BRA,Brazil,Alagoas,AL,2013-09-26,1128384000000000000,H,AEM30E2,,teacher,2221,
1008,1380291602,SECRETARIA DE EDUCAÇÃO-400210-2010,2016-07-23,2022,4327.36,9197.98,8703.92,40,BRA,Brazil,Alagoas,AL,2011-08-07,1142467200000000000,C,AEM30E2,adjunto administrativo,administrative assistant,2320,Nursing Professionals
1206,3653511108,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2019-10-13,2002,1545.62,4479.18,2671.83,44,BRA,Brazil,Alagoas,AL,1996-12-24,1697328000000000000,C,FI2TC,enfermeiro,teacher,2320,Mining and Quarrying Labourers
1390,1719570736,SECRETARIA DE EDUCAÇÃO-400210-2010,2002-08-20,2017,2360.78,6960.29,6601.12,35,BRA,Brazil,Alagoas,AL,2000-03-05,,A,ACSND40,enfermeiro,civil engineer,9311,Civil Engineers
1065,3452309043,SECRETARIA DE EDUCAÇÃO-400210-2010,2004-03-24,2011,6476.62,8099.38,3390.55,30,BRA,Brazil,Alagoas,AL,2014-09-19,,G,AEM30E2,,civil engineer,2320,Mining and Quarrying Labourers
1222,4466689199,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2011-09-02,2021,2198.91,1719.76,8528.71,44,BRA,Brazil,Alagoas,AL,2004-08-17,,B,ACMNB30,professor,administrative assistant,2320,Nursing Professionals
1198,1498423227,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2013-12-11,2008,5643.33,2359.24,2398.71,44,BRA,Brazil,Alagoas,AL,2008-11-01,,A,ADPMA0,engenheiro civil,administrative assistant,2221,Nursing Professionals
1552,4028733204,SECRETARIA DE FINANÇAS-200104-2009,2015-12-01,2002,4555.09,8811.06,2232.13,20,BRA,Brazil,Alagoas,AL,1990-01-05,,B,ACMNB30,,civil engineer,9311,Civil Engineers
1887,9595934228,SECRETARIA DE FINANÇAS-200104-2009,2020-12-16,2001,6186.59,3656.26,4525.81,35,BRA,Brazil,Alagoas,AL,2010-03-01,,G,999,professor,civil engineer,9311,Teaching Professionals
1970,4780500301,MINISTÉRIO DA SAÚDE-500312-2015,2001-04-26,2022,7285.9,7256.67,8099.88,30,BRA,Brazil,Alagoas,AL,2014-11-20,1239580800000000000,A,FI2TC,engenheiro civil,civil engineer,2320,Teaching Professionals
1076,2470197045,MINISTÉRIO DA SAÚDE-500312-2015,2012-03-08,2003,7035.96,9765.62,2506.25,20,BRA,Brazil,Alagoas,AL,2017-08-22,,A,ADPMA0,,,2142,Mining and Quarrying Labourers
1460,9922321529,MINISTÉRIO DA SAÚDE-500312-2015,2014-05-16,2006,2026.35,7144.08,1892.15,44,BRA,Brazil,Alagoas,AL,2007-07-18,,F,ACMNB30,enfermeiro,administrative assistant,,
1665,8005008121,SECRETARIA DE EDUCAÇÃO-400210-2010,2022-10-25,2020,1842.28,6779.21,5423.04,20,BRA,Brazil,Alagoas,AL,1993-11-20,,A,ACMNB30,,civil engineer,9311,Teaching Professionals
1490,4322575052,SECRETARIA DE FINANÇAS-200104-2009,2007-11-27,2020,7139.2,1185.95,6040.36,30,BRA,Brazil,Alagoas,AL,2005-12-28,1541203200000000000,A,ACSND40,,nurse,2142,
1635,5037239361,SECRETARIA DE FINANÇAS-200104-2009,2018-09-18,2003,5172.31,2037.24,2424.76,20,BRA,Brazil,Alagoas,AL,2003-01-20,,A,999,adjunto administrativo,administrative assistant,,Teaching Professionals
1497,9954576853,MINISTÉRIO DA SAÚDE-500312-2015,2021-02-19,2005,2977.96,4439.09,2540.51,44,BRA,Brazil,Alagoas,AL,2009-07-13,,E,ACSND40,professor,administrative assistant,2221,Teaching Professionals
1135,8683162090,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2019-07-14,2001,2317.54,6372.9,3180.49,40,BRA,Brazil,Alagoas,AL,2016-08-10,,A,,,nurse,2142,Mining and Quarrying Labourers
1781,4586528307,SECRETARIA DE FINANÇAS-200104-2009,2011-07-05,2012,2711.78,1115.97,4689.77,40,BRA,Brazil,Alagoas,AL,1996-11-17,,,999,professor,civil engineer,9311,Civil Engineers
1428,2977378731,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2022-08-17,2005,5136.62,3128.8,5673.43,30,BRA,Brazil,Alagoas,AL,2008-09-17,,B,,enfermeiro,teacher,2142,Mining and Quarrying Labourers
1763,1700791703,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2013-04-12,2001,3876.03,4626.48,2338.38,20,BRA,Brazil,Alagoas,AL,1999-10-31,,C,AEM30E2,,administrative assistant,,Teaching Professionals
1257,7510943122,SECRETARIA DE EDUCAÇÃO-400210-2010,2013-05-27,2000,1852.58,9751.42,909.58,30,BRA,Brazil,Alagoas,AL,1992-02-11,,C,FI2TC,enfermeiro,teacher,,Teaching Professionals
1759,4215330122,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2006-10-12,2008,1778.15,2045.14,3660.26,30,BRA,Brazil,Alagoas,AL,2000-09-24,,E,FI2TC,enfermeiro,teacher,2142,
1681,7952751711,MINISTÉRIO DA SAÚDE-500312-2015,2000-05-28,2011,4404.27,2113.58,4788.35,40,BRA,Brazil,Alagoas,AL,2016-06-07,,D,,professor,nurse,2320,Nursing Professionals
1206,7835131488,SECRETARIA DE FINANÇAS-200104-2009,2016-04-14,2018,2532.94,9098.95,2166.12,20,BRA,Brazil,Alagoas,AL,2016-05-28,,C,ACMNB30,engenheiro civil,teacher,9311,Teaching Professionals
1440,5242175486,MINISTÉRIO DA SAÚDE-500312-2015,2005-01-29,2001,6019.09,6326.52,3700.95,40,BRA,Brazil,Alagoas,AL,2000-11-03,,H,999,professor,,2142,Mining and Quarrying Labourers
1471,2257275180,MINISTÉRIO DA SAÚDE-500312-2015,2008-12-09,2020,6572.29,8186.06,876.08,20,BRA,Brazil,Alagoas,AL,1992-01-05,,G,ADPMA0,enfermeiro,nurse,9311,Civil Engineers
1575,5107660708,SECRETARIA DE EDUCAÇÃO-400210-2010,2022-11-19,2001,6063.88,9268.26,3763.26,35,BRA,Brazil,Alagoas,AL,2008-12-07,,E,ACMNB30,enfermeiro,civil engineer,,Nursing Professionals
1481,9309127403,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2015-06-28,2014,4778.07,8789.17,1237.81,20,BRA,Brazil,Alagoas,AL,2003-05-21,,,999,adjunto administrativo,civil engineer,9311,
1515,5925982198,MINISTÉRIO DA SAÚDE-500312-2015,2018-05-25,2018,6758.08,2407.91,3377.29,40,BRA,Brazil,Alagoas,AL,1993-07-04,,A,999,enfermeiro,,2142,
1017,8323695923,SECRETARIA DE EDUCAÇÃO-400210-2010,2005-07-24,2008,5403.67,6518.7,1037.18,40,BRA,Brazil,Alagoas,AL,1999-02-06,,F,999,,teacher,9311,Nursing Professionals
1088,3733844100,MINISTÉRIO DA SAÚDE-500312-2015,2002-08-20,2020,984.64,8023.69,1599.65,35,BRA,Brazil,Alagoas,AL,2018-11-02,,A,ACMNB30,enfermeiro,administrative assistant,2320,Mining and Quarrying Labourers
1750,2769398799,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2007-06-26,2019,4558.3,726.81,730.11,44,BRA,Brazil,Alagoas,AL,2020-09-28,,E,ACSND40,professor,civil engineer,2221,Mining and Quarrying Labourers
1215,2014321852,SECRETARIA DE EDUCAÇÃO-400210-2010,2020-12-15,2011,4442.32,6021.05,1669.97,20,BRA,Brazil,Alagoas,AL,2016-01-09,1042243200000000000,E,,adjunto administrativo,administrative assistant,2320,
1197,4317752277,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2015-06-03,2005,2648.98,9037.56,2362.74,40,BRA,Brazil,Alagoas,AL,1997-09-15,,E,AEM30E2,,administrative assistant,2142,Nursing Professionals
1609,3713445187,SECRETARIA DE EDUCAÇÃO-400210-2010,2017-10-22,2000,2770.54,1051.09,9159.59,44,BRA,Brazil,Alagoas,AL,2013-08-12,,F,ACSND40,,,2320,
1562,8858929747,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2004-01-11,2007,3851.49,4048.37,4507.28,44,BRA,Brazil,Alagoas,AL,2013-11-01,,,ACMNB30,professor,teacher,2221,
1357,6916184128,MINISTÉRIO DA SAÚDE-500312-2015,2006-09-14,2000,7711.69,5573.54,768.61,40,BRA,Brazil,Alagoas,AL,1995-08-11,,,FI2TC,enfermeiro,nurse,9311,
